bankrupt,roa,operating_gross_margin,current_ratio,quick_ratio,interest_expense_ratio,debt_ratio,working_capital_to_assets,quick_asset_to_assets,current_asset_to_assets,cash_to_assets,quick_assets_to_current_liability,cash_to_current_liability,current_liability_to_assets
0,0.529150383,0.608685625,0.009608082,0.00045166,0.63443035,0.173080993,0.838241948,0.12767317,0.858167534,0.026693063,0.001317249,0.00084875,0.166773878
0,0.553188072,0.601550902,0.006498576,0.003436737,0.631523541,0.148290353,0.759918828,0.228541099,0.410860021,0.054383506,0.003513689,0.002457001,0.117232364
0,0.527169549,0.596924141,0.007417762,0.003982597,0.635050205,0.203736735,0.794844942,0.789122533,0.837681905,0.071238333,0.00680957,0.001807373,0.209135145
0,0.54547888,0.597025036,0.009245525,0.006446143,0.630615676,0.169029839,0.834063537,0.722788272,0.873803092,0.148015235,0.007417985,0.004453804,0.176259181
0,0.531238289,0.596607042,0.008427431,0.003967001,0.632682429,0.177646098,0.816078427,0.739193107,0.832711078,0.082328432,0.007270916,0.002375847,0.183804411
0,0.572193372,0.617737356,0.009352233,0.000990659,0.631360872,0.18033679,0.841484027,0.103979613,0.932436089,0.055724512,0.000931603,0.001589653,0.18594377
0,0.549922373,0.596066533,0.014608379,0.008925909,0.632112916,0.109381141,0.892152167,0.591553285,0.882571905,0.029687363,0.009451985,0.001381175,0.113829737
0,0.580544997,0.618703066,0.011395908,0.000854038,0.631159847,0.123771805,0.849790693,0.100499633,0.770179415,0.014583878,0.001390652,0.000609312,0.126809645
0,0.53584239,0.610263913,0.008814325,0.001051795,0.633387899,0.184932128,0.829961747,0.125274617,0.91265098,0.001673996,0.001095033,4610000000,0.192786044
0,0.531345361,0.610393635,0.009038349,0.002163479,0.634462199,0.17936935,0.833709603,0.242873627,0.908407143,0.078451533,0.002281532,0.002222043,0.18728131
0,0.574388351,0.607964946,0.009128833,0.000679362,0.632068739,0.190555371,0.834722406,0.070754842,0.902003097,0.022629684,0.000611836,0.000651725,0.184179484
0,0.53177365,0.606098387,0.008189054,0.000993778,0.634064259,0.178039121,0.809616356,0.143807371,0.807345011,0.034689205,0.001345463,0.001004032,0.183260131
0,0.571711548,0.61718964,0.008321971,0.005607078,0.631567376,0.201771624,0.79959563,0.492668025,0.641723702,0.113564036,0.006203521,0.00419061,0.143639336
0,0.558755822,0.602293201,0.010955348,0.009312066,0.630618074,0.157057774,0.865141335,0.821600715,0.932301262,0.335084791,0.00935309,0.011147339,0.159380656
0,0.453236255,0.596441286,0.009008396,0.00255525,0.629799934,0.235541313,0.828582482,0.423231862,0.857577565,0.099694142,0.004277874,0.00298021,0.177421752
0,0.632528508,0.621477681,0.028206464,0.02507589,0.630706086,0.05698824,0.941024443,0.820833137,0.883701944,0.06274417,0.025227035,0.005573827,0.059387033
0,0.548262755,0.601334698,0.00943086,0.008843562,0.630613279,0.150769417,0.826488989,0.756987985,0.76632536,0.017776135,0.009051182,0.000621008,0.151749293
0,0.520745222,0.60009513,0.009593106,0.003586459,0.627156135,0.090032349,0.797327148,0.246119422,0.456109989,0.018557339,0.005023873,0.001100618,0.089188897
0,0.597087639,0.648438288,0.020464211,0.016922296,0.630707114,0.042174321,0.848718981,0.438787707,0.50582839,0.250956116,0.017140517,0.028204418,0.046840862
1,0.510305691,0.60222834,0.009163154,0.000429826,0.614751168,0.19965535,0.831230024,0.059312765,0.858202869,0.020882476,0.000534181,0.000634147,0.17464565
1,0.497028749,0.603460701,0.008746931,0.001552739,0.525126368,0.189104211,0.819314212,0.163251323,0.802564293,0.004987504,0.001662392,0.00015475,0.170920124
1,0.549975909,0.61143862,0.007342879,0.001243938,0.633093382,0.231490159,0.798310498,0.169842559,0.942712355,0.005340266,0.001202104,0.000119338,0.237500089
1,0.523529097,0.603381427,0.005163166,0.000505311,0.812165244,0.18568794,0.729196241,0.098872933,0.5416547,0.002515374,0.000849282,696000000,0.191835951
1,0.517479522,0.610415255,0.008077354,0.001196526,0.617486747,0.193276295,0.811776287,0.174700233,0.869357993,0.072483184,0.001503207,0.001923902,0.199880062
1,0.519513893,0.603489529,0.007813392,0.001446062,0.639340215,0.199685582,0.796134095,0.23593233,0.714108162,0.005026762,0.002458664,0.000157044,0.169745988
1,0.393918304,0.586373398,0.006220261,0.000211482,0.629888289,0.281222602,0.760041492,0.062842103,0.796534805,0.011293498,0.000381407,0.000254493,0.23551815
1,0.537769688,0.60413814,0.010559093,0.004128576,0.632610855,0.146869426,0.846977018,0.350014926,0.821094678,0.003756685,0.004325737,0.000136766,0.145597775
0,0.490015525,0.578849508,0.011719152,0.000972567,0.62919823,0.101913716,0.800070162,0.057533145,0.369577261,0.024221302,0.001819659,0.002146072,0.059543471
0,0.534236308,0.612130472,0.061841929,0.008168567,0.631043068,0.029930163,0.952903253,0.110981785,0.814612359,0.010244303,0.008408847,0.0021505,0.024855657
0,0.51560576,0.599158247,0.007943813,0.003263309,0.635225202,0.13659038,0.784255543,0.228027184,0.499957365,0.034088264,0.003503358,0.001539106,0.117306749
0,0.521280582,0.621355165,0.008640847,0.0005783,0.634110149,0.1728089,0.818577191,0.114469093,0.815590916,0.012710262,0.001104282,0.000383567,0.175746271
0,0.512447133,0.609009931,0.009186867,0.000983173,0.645893549,0.169604257,0.817444538,0.078888971,0.707107495,0.014611653,0.000933313,0.000538934,0.143705707
0,0.506344023,0.589753384,0.008074858,0.002348759,0.623443172,0.194243734,0.801190221,0.318257758,0.718715372,0.073801225,0.003436305,0.002364753,0.165492337
0,0.512554205,0.593327952,0.009746615,0.002952013,0.634648498,0.154276385,0.833126602,0.514682389,0.789151948,0.044108859,0.006147614,0.001545329,0.151317018
0,0.527651373,0.610018882,0.009804026,0.000563952,0.632976603,0.16222753,0.840911536,0.07257744,0.856091481,0.044734454,0.000732093,0.001453966,0.163143597
0,0.489480165,0.590495683,0.007118855,0.000289462,0.628134204,0.220787859,0.789119208,0.058443479,0.879164743,0.026657686,0.000363362,0.000619693,0.228291651
0,0.503453076,0.596484527,0.007673611,0.001828476,0.627754414,0.151797321,0.784769232,0.172628063,0.568322521,0.02923309,0.002225769,0.001124908,0.137722714
0,0.519085604,0.609031551,0.008413702,0.001292597,0.637352913,0.132962481,0.800029725,0.111469422,0.629919221,0.008067347,0.001393186,0.000306434,0.139528058
0,0.49986616,0.598906009,0.008321347,0.000180914,0.628470158,0.193397225,0.819386611,0.028752945,0.903051237,0.015250605,0.000163266,0.000401161,0.20169396
0,0.496707533,0.596794419,0.007338511,0.004109237,0.633284133,0.159808931,0.784010525,0.498270425,0.660772929,0.063249355,0.005377974,0.002008876,0.166960628
0,0.521387655,0.605896597,0.03530535,0.002809777,0.633247832,0.083381201,0.951671654,0.076654722,0.883708542,0.06717929,0.003052407,0.007453758,0.047452694
0,0.531505969,0.608455008,0.010678906,0.001239571,0.635193011,0.163315899,0.861610344,0.182436318,0.932798804,0.066923531,0.001959904,0.002170537,0.16349195
0,0.559237647,0.600023062,0.006194052,0.001609508,0.633182422,0.214015781,0.758000011,0.335269524,0.687427353,0.019114925,0.002906311,0.0004964,0.204304843
0,0.533326195,0.604815578,0.012527262,0.000668133,0.633111533,0.113432294,0.863770675,0.066241684,0.798396128,0.039551282,0.000958508,0.001748732,0.119801057
0,0.534129236,0.596772799,0.007568151,0.006129856,0.630855399,0.199232095,0.798935698,0.721785606,0.846961261,0.348229447,0.006273297,0.008908672,0.207398354
0,0.550243589,0.622976693,0.007644282,3490000000,0.632215655,0.18641352,0.798073733,0.04746215,0.80200542,0.002822616,0.000351317,7700000000,0.194560777
0,0.575566144,0.609456752,0.008152237,0.00061074,0.631358475,0.216283218,0.82191591,0.078103516,0.988542068,0.0081353,0.000530767,0.000191784,0.225108788
0,0.538786873,0.605255192,0.009667365,0.000407368,0.632997493,0.167639145,0.843478791,0.06546551,0.900671703,0.018533713,0.000601692,0.000565052,0.173954074
0,0.525509931,0.604419205,0.026014271,0.000351846,0.635524171,0.177736796,0.940533167,0.04216538,0.902637989,0.006047805,0.001207771,0.000485618,0.065752196
0,0.763745383,0.615777108,0.01436813,0.009012623,0.630614307,0.10463464,0.882453971,0.719732982,0.831572808,0.270602372,0.012020429,0.013139788,0.109042664
0,0.511911773,0.597291688,0.006066128,0.003095496,0.62818797,0.143301992,0.752661491,0.217386159,0.388266378,0.090677914,0.003304432,0.004055458,0.118430924
0,0.51710477,0.601118494,0.021153132,0.000625712,0.640417597,0.109169514,0.914250544,0.028254352,0.836224725,0.024690313,0.000703372,0.001743692,0.074824583
0,0.528936239,0.596441286,0.011093257,0.006323871,0.631120122,0.138041539,0.857862133,0.672086571,0.859610374,0.078013603,0.008394572,0.002847515,0.145221129
0,0.522083623,0.610919731,0.009492014,0.000125392,0.637316955,0.146899658,0.826913157,0.00613057,0.762003825,0.001972884,0,6970000000,0.149946818
0,0.53760908,0.609557647,0.010125397,0.000615107,0.632795784,0.163860084,0.844924782,0.125782119,0.851659385,0.016709305,0.001384387,0.000563261,0.157283534
0,0.525831147,0.597788956,0.006267063,0.002786695,0.632579691,0.188771654,0.755443084,0.17251974,0.355087196,0.017281845,0.002961736,0.000870298,0.105124711
0,0.520102789,0.597306101,0.007209338,0.003562129,0.638672415,0.212927412,0.790367239,0.83286929,0.853068571,0.202021598,0.006865802,0.004897763,0.218879554
0,0.533968628,0.596398046,0.007840849,0.003011902,0.630649923,0.190766998,0.804156792,0.483817014,0.831347068,0.055438778,0.004406313,0.001494845,0.196750681
0,0.516569409,0.593464881,0.008054265,0.003322574,0.628121533,0.181032137,0.807036816,0.759054023,0.808287718,0.100082049,0.007361037,0.002847438,0.186441463
0,0.563841747,0.622724456,0.008516042,0.000711178,0.631841345,0.194213502,0.824634147,0.081551196,0.918921228,0.050584781,0.000646645,0.001337293,0.200684015
0,0.459607045,0.596412459,0.018706338,0.005708764,0.630175956,0.052211506,0.850957381,0.174673551,0.539206024,0.139836388,0.00590351,0.013506773,0.054580201
0,0.552117351,0.610119777,0.012310726,0.001235204,0.631357105,0.110650905,0.856692354,0.162370913,0.760559946,0.014590995,0.002507201,0.000665506,0.116118633
0,0.528347342,0.603943556,0.026904128,0.004964522,0.634241654,0.065846358,0.905406108,0.153266542,0.727062816,0.017638652,0.005537775,0.001814408,0.051221205
0,0.531291825,0.604959714,0.009742871,0.001682498,0.634717675,0.166460078,0.845307274,0.196516468,0.907019219,0.03470332,0.00198188,0.00105864,0.173853234
0,0.558541678,0.606919961,0.00906331,0.000546484,0.631859153,0.194364664,0.837025592,0.058869375,0.939828027,0.061903359,0.000463005,0.001699652,0.193211758
0,0.538305048,0.60874328,0.007908868,0.000874,0.633206394,0.190797231,0.806103141,0.147895017,0.83898172,0.018327387,0.001279031,0.000493771,0.196912927
0,0.56394882,0.615171738,0.009692949,0.00583166,0.63195196,0.184992593,0.825744505,0.508283871,0.724459911,0.162461552,0.006585551,0.006162172,0.13972893
0,0.538037368,0.600736534,0.011699183,0.009487989,0.631000603,0.146234544,0.857495414,0.671075572,0.806936134,0.245033485,0.009418608,0.010028765,0.129458371
0,0.569088281,0.599410484,0.008432423,0.004081164,0.631104711,0.195966986,0.823580443,0.548318794,0.927363259,0.305018283,0.004812104,0.007915189,0.204457467
0,0.539161625,0.631941942,0.063056902,0.055035203,0.630612937,0.023399946,0.95418631,0.754528532,0.818053346,0.033303145,0.055878484,0.007098031,0.02447382
0,0.525456395,0.598610531,0.010911666,0.008063138,0.630612252,0.127762494,0.840885693,0.626711503,0.737207398,0.025945993,0.008988459,0.001085221,0.126668638
0,0.536270678,0.601500454,0.011269232,0.003693759,0.63326838,0.079178886,0.809730126,0.231183897,0.462619389,0.006845344,0.005465743,0.000468152,0.07728292
0,0.558595214,0.647969847,0.025841417,0.023682854,0.630620813,0.03086737,0.852753757,0.467602411,0.483547892,0.145186256,0.024081382,0.021474827,0.035476224
1,0.428288452,0.63199239,0.008190926,9230000000,0.629923563,0.164827524,0.798043894,0.017433161,0.647654897,0.003348438,0.000143534,0.000120581,0.147200156
1,0.486749826,0.616750025,0.006839292,0.000183409,0.627895508,0.206125102,0.776887749,0.034348911,0.756233772,0.001297003,0.000209328,3370000000,0.204257536
1,0.453557471,0.598358293,0.004205915,0.000228326,0.630058835,0.148713608,0.7159248,0.024428491,0.321501392,0.003169263,0.000253353,0.000120739,0.139115151
0,0.51913914,0.559074071,0.014116025,0.003263933,0.633867687,0.100764882,0.820193403,0.120003371,0.441814227,0.062270096,0.003754707,0.005552359,0.059164434
0,0.501846994,0.59838712,0.060719311,0.009144253,0.629978014,0.03038365,0.950932255,0.128709035,0.808287344,0.005652986,0.009590177,0.001174283,0.025123175
0,0.500294448,0.597889851,0.007733517,0.003291382,0.634474528,0.135018291,0.778320757,0.211020138,0.44796572,0.010399713,0.003530428,0.000509858,0.107995828
0,0.521869479,0.616368065,0.009043966,0.000479733,0.636105327,0.16138102,0.819578699,0.074725146,0.752068737,0.011785624,0.00080367,0.000402814,0.15511871
0,0.504523797,0.603359806,0.008667056,0.00079914,0.626039712,0.152099646,0.806029462,0.061136842,0.659572682,0.016123689,0.000718347,0.000602216,0.141907117
0,0.516944162,0.594740483,0.00833882,0.001752992,0.649043849,0.183420504,0.804444652,0.259962932,0.70201655,0.039685347,0.002956679,0.001342597,0.156716409
0,0.496439852,0.590589371,0.008404342,0.002721192,0.628785565,0.181485624,0.814693748,0.594746547,0.820484777,0.019891366,0.005904776,0.00058097,0.181602602
0,0.520852294,0.604527307,0.010370638,0.000547732,0.63621423,0.153520573,0.844928812,0.056913717,0.823266779,0.028791089,0.000626924,0.001027333,0.148560929
0,0.487927619,0.59283789,0.005951307,0.000203372,0.628465363,0.230734347,0.750976139,0.05377207,0.77234736,0.014602008,0.000305418,0.000325277,0.238254257
0,0.516355265,0.598697012,0.0071538,0.001675635,0.633999534,0.165401941,0.777186428,0.213468946,0.590793793,0.017318902,0.002474122,0.000599622,0.15312355
0,0.481449756,0.601168942,0.008376261,0.00079914,0.629165354,0.121262509,0.795104457,0.079845071,0.572914692,0.036338638,0.001085592,0.001509487,0.127546158
0,0.50977033,0.59993658,0.013696057,0.000373057,0.614053575,0.178462376,0.881690768,0.033990807,0.857435297,0.015183702,0.000476831,0.000682467,0.117839477
0,0.506290487,0.597976333,0.007943189,0.003636366,0.619839454,0.122048553,0.787185999,0.426655508,0.544082162,0.030012084,0.006056458,0.001246452,0.127570208
0,0.477220408,0.593356779,0.030136567,0.001251424,0.630304722,0.04909756,0.938359354,0.047931114,0.855912509,0.002740362,0.001703481,0.000268288,0.053841929
0,0.490657958,0.594502659,0.010923523,0.000805378,0.628132834,0.157632192,0.864056786,0.134377882,0.926718708,0.038918336,0.001467847,0.001298753,0.158882371
0,0.549440548,0.599345623,0.006416829,0.002177203,0.633676593,0.213622759,0.764706556,0.434370145,0.72099759,0.076529459,0.003741321,0.001960704,0.207094178
0,0.502703571,0.59414232,0.010348174,0.000499696,0.626265736,0.132932249,0.838821231,0.062472895,0.771922444,0.02044126,0.000750117,0.000775816,0.139642485
0,0.532897907,0.595951224,0.007663003,0.004758655,0.631587239,0.188922816,0.799081594,0.575807147,0.812112979,0.071260868,0.005268331,0.001923579,0.19653446
0,0.543551582,0.62089393,0.007486404,0.000101062,0.63247935,0.19953442,0.796630074,0.021338045,0.840225724,0.006633866,8820000000,0.000169292,0.207914962
0,0.540285883,0.610746768,0.009143809,0.000205867,0.632286544,0.185839103,0.839539817,0.027218959,0.951029616,0.0137368,0.000162038,0.00037596,0.193832614
0,0.500936881,0.602783263,0.009971888,0.002297604,0.625705812,0.154367083,0.843101168,0.235220176,0.854291325,0.040905042,0.002607477,0.001354396,0.1601361
0,0.514588575,0.603201257,0.017240508,0.001526538,0.726880796,0.156906612,0.90495754,0.102591624,0.868461522,0.017180872,0.001945872,0.000955549,0.09514124
0,0.633010332,0.61741305,0.027846403,0.021397103,0.630650608,0.065906823,0.874944421,0.523890327,0.576925017,0.185870651,0.024365988,0.024868097,0.039270631
0,0.652390385,0.633195924,0.007806528,0.006564673,0.630773209,0.210569278,0.80923905,0.819367775,0.923809867,0.23959477,0.006735071,0.005793763,0.219444217
0,0.510841051,0.598805114,0.004520423,0.001806642,0.6282979,0.150225232,0.724252976,0.12815268,0.31888834,0.023688128,0.001756691,0.000973122,0.128976256
0,0.505059157,0.594740483,0.014930375,0.000606997,0.625866084,0.09248118,0.876796031,0.03561932,0.774285347,0.028726026,0.00063806,0.001554508,0.097795271
0,0.523100808,0.596513354,0.009467053,0.005635151,0.633501596,0.168757747,0.839852901,0.743574199,0.896210716,0.084098102,0.007616674,0.002524954,0.176649215
0,0.510733979,0.600354574,0.008554107,0.000232692,0.616241901,0.164978686,0.81466426,0.02221854,0.786251524,0.020994268,0.000151769,0.000650625,0.171124174
0,0.524385674,0.60914686,0.014507911,0.001660663,0.632790304,0.112464855,0.87143233,0.138297744,0.75620163,0.037383054,0.002543062,0.002013549,0.098255712
0,0.559826543,0.600722121,0.006127282,0.002847208,0.631581074,0.178976328,0.753046624,0.20663463,0.312097269,0.056610228,0.003965882,0.003166046,0.094611068
0,0.522726056,0.595151271,0.007065189,0.004991971,0.635419378,0.220425069,0.786894269,0.86676957,0.861394822,0.340550245,0.006940532,0.008020383,0.225329643
0,0.527116013,0.595345854,0.00748578,0.003598935,0.632257435,0.179157723,0.7915585,0.576981774,0.74741216,0.073159382,0.005614641,0.002096486,0.185101745
0,0.483644735,0.590034448,0.00727174,0.004094889,0.629820824,0.205399522,0.790381234,0.813856531,0.81988974,0.095711952,0.007041926,0.002433617,0.208676144
0,0.540392955,0.618054455,0.007824001,0.000252655,0.633432076,0.214922756,0.810870126,0.034490887,0.942680152,0.013078191,0.000178511,0.000310649,0.223409863
0,0.449702875,0.591958662,0.01729355,0.008757472,0.63038383,0.046165009,0.827921986,0.232389066,0.431195666,0.166528392,0.009056963,0.018559374,0.0472396
0,0.530595856,0.605774081,0.014071095,0.00277609,0.632177984,0.088943979,0.859617224,0.184780982,0.697243099,0.048980944,0.003591989,0.002774764,0.093397878
0,0.480379035,0.596549388,0.028455449,0.004726215,0.630400953,0.038062702,0.885841472,0.184048592,0.62423712,0.024752714,0.008187971,0.003129765,0.041581584
0,0.531720113,0.602473371,0.011623053,0.0037524,0.633038931,0.134413641,0.865311175,0.306738388,0.872481153,0.063055006,0.003915357,0.002373174,0.140822199
0,0.542266717,0.608815348,0.010084212,0.000487843,0.633339269,0.179460048,0.853783538,0.05186545,0.937779293,0.025570171,0.000459155,0.000780287,0.173795701
0,0.549440548,0.609478372,0.008811829,0.000643803,0.631807441,0.161078695,0.818962858,0.105688848,0.785900413,0.002678153,0.001080286,8550000000,0.166197296
0,0.534985813,0.612620534,0.011667982,0.007307043,0.632946466,0.161834507,0.839780378,0.503509656,0.674152392,0.153352453,0.008435795,0.007480312,0.10854644
0,0.539804058,0.598552876,0.011643645,0.010266542,0.630797181,0.148441515,0.859162506,0.740798524,0.823791007,0.164227883,0.010141232,0.006554746,0.132764799
0,0.561807377,0.598134882,0.008308866,0.003361252,0.63124649,0.193911177,0.819234675,0.544023262,0.904577561,0.106289448,0.004825362,0.002787092,0.202332958
0,0.547031426,0.638615431,0.070544554,0.062566205,0.630612252,0.017413913,0.939722897,0.697371722,0.750728804,0.455234435,0.062949653,0.118130271,0.020016126
0,0.538197976,0.599021318,0.013511346,0.007344473,0.63063006,0.103425341,0.856946969,0.569123611,0.702069316,0.036770151,0.010593577,0.001988236,0.09787336
0,0.529043311,0.59858891,0.011319153,0.00398634,0.634436515,0.082353297,0.812414512,0.250366319,0.481422127,0.04028774,0.005709707,0.002660696,0.080046983
0,0.563038707,0.648121189,0.023652344,0.021631043,0.630618759,0.036792938,0.855318141,0.500988938,0.51067419,0.149422233,0.022367518,0.019190153,0.040930608
1,0.500829809,0.598502429,0.007828369,0.001238947,0.634005699,0.187350727,0.767547027,0.038345605,0.26117018,0.02146829,0.001162729,0.001806609,0.062717561
1,0.364419937,0.626414333,0.075917392,0.073005551,0.630610882,0.016809263,0.943999806,0.775138435,0.762612378,0.355407072,0.074064579,0.097687586,0.01887028
0,0.508699609,0.601140114,0.052343674,0.017843708,0.630358488,0.009704629,0.839462944,0.125559439,0.36162703,0.120093363,0.018016602,0.047598368,0.012939888
0,0.484876064,0.598055608,0.520803367,0.193010617,0.630769784,0.003144179,0.982631881,0.333867026,0.850923002,0.241425357,0.198357144,0.406981598,0.00267687
0,0.520691686,0.597169172,0.006048031,0.00373618,0.633935494,0.122592738,0.752112232,0.217940131,0.336941419,0.021254265,0.003820502,0.0010893,0.103287112
0,0.448578618,0.595482783,0.009151922,0.00150907,0.630234517,0.152764761,0.812831659,0.131036735,0.66268574,0.033681944,0.001707064,0.00131984,0.135237196
0,0.52443921,0.60220672,0.006673302,0.001293845,0.632547499,0.181334462,0.769449159,0.134647575,0.649732585,0.023387965,0.001280427,0.000689562,0.179895082
0,0.516087585,0.595526024,0.008353172,0.001542134,0.652888317,0.175348429,0.805634469,0.23026391,0.714617112,0.029812627,0.002565876,0.000992585,0.159251593
0,0.528186734,0.59494948,0.007513237,0.002791686,0.63434679,0.19808326,0.795313779,0.519188869,0.804983794,0.033045895,0.004690712,0.000882904,0.198569429
0,0.506718775,0.601716658,0.009745991,0.001432338,0.625668484,0.112102065,0.813694424,0.133478056,0.602073212,0.032492431,0.002061164,0.001487873,0.115658598
0,0.549119332,0.606725378,0.006337578,0.000351222,0.63115882,0.234120386,0.764380671,0.074730809,0.83408513,0.035902966,0.000456333,0.000786832,0.242183596
0,0.536002998,0.600866256,0.00752447,0.001798532,0.631810866,0.163225202,0.778739145,0.17890228,0.501931114,0.020049016,0.002579652,0.000855883,0.124097117
0,0.486321538,0.568738379,0.007353487,0.000571438,0.629717401,0.120446232,0.776056235,0.040774411,0.498048458,0.028411753,0.000534375,0.001195462,0.125912683
0,0.50923497,0.589681316,0.014120393,0.000481605,0.625820537,0.166822868,0.886620072,0.047697464,0.86916831,0.023209085,0.00070357,0.001060426,0.115916015
0,0.523047272,0.598336672,0.007509493,0.004312609,0.631895453,0.159536838,0.785897318,0.584248032,0.635599609,0.046779987,0.006725549,0.001578606,0.157115795
0,0.514909792,0.575664106,0.034597708,0.001380559,0.630681087,0.042174321,0.943912054,0.053714986,0.853064116,0.003425524,0.002209154,0.000385791,0.0467423
0,0.535414101,0.603633664,0.010823679,0.00165692,0.632405036,0.14838105,0.852810595,0.201653056,0.843832464,0.091961234,0.00245368,0.003337856,0.14603962
0,0.558327534,0.598242984,0.006801851,0.001317551,0.632491336,0.203343713,0.773993284,0.446893958,0.698559637,0.016662095,0.004217277,0.000465703,0.18979334
0,0.536591895,0.607489298,0.008216511,0.000339993,0.63240983,0.18009493,0.811828646,0.052339316,0.830252013,0.03616538,0.000417342,0.001021444,0.187813685
0,0.519032068,0.595900777,0.008643967,0.002076141,0.63493685,0.159325211,0.814777146,0.391899552,0.769039735,0.07950434,0.004244833,0.002544116,0.165712657
0,0.518764388,0.597637614,0.005855832,0.000247665,0.636006356,0.156301962,0.748585581,0.041294554,0.515073581,0.021168664,0.000385234,0.000693138,0.161937106
0,0.550511269,0.607071304,0.008639599,0.000875872,0.631795797,0.188771654,0.820005243,0.144557475,0.833036191,0.019251719,0.001384643,0.00056885,0.179501968
0,0.531184753,0.607201026,0.026159669,0.005376257,0.639055972,0.211839042,0.954137608,0.241362994,0.966079184,0.045005471,0.006314437,0.00339692,0.069980466
0,0.53557471,0.608613557,0.027555608,0.003802931,0.631483815,0.081718415,0.930021511,0.169343935,0.837798346,0.094021708,0.005416948,0.008605299,0.05762727
0,0.562021521,0.616569855,0.037545593,0.030601245,0.631410186,0.114399734,0.904057144,0.639874194,0.664480918,0.024560552,0.03477941,0.003842128,0.033517426
0,0.618662669,0.632669828,0.016345035,0.013976521,0.630632115,0.094748617,0.894881444,0.75910612,0.836392944,0.210512306,0.014328025,0.011533257,0.096590529
0,0.547888003,0.600592398,0.005135085,0.001959483,0.632314283,0.129395048,0.738087867,0.125675041,0.299443285,0.040714709,0.00209679,0.002005334,0.107495551
0,0.540660635,0.603842661,0.017749711,0.001738019,0.632587567,0.136681077,0.922534614,0.137092399,0.953097502,0.053510183,0.002437173,0.002792591,0.101423835
0,0.521066438,0.595374681,0.009404027,0.005714378,0.632829687,0.170722859,0.838999048,0.795755741,0.898030673,0.092409778,0.008086761,0.002750957,0.178165278
0,0.517693667,0.598214157,0.008358788,8480000000,0.636898125,0.150406627,0.796269398,0.016164316,0.59114328,0.003293112,0.000161701,0.000132358,0.131837343
0,0.525081642,0.614840225,0.012813065,0.00620846,0.631159505,0.103092784,0.854503615,0.39442555,0.717581248,0.032672915,0.006801991,0.001641479,0.105375566
0,0.563092243,0.601212182,0.007890771,0.005997602,0.630866358,0.126734589,0.776738533,0.346360118,0.395290417,0.086480501,0.006736582,0.004888822,0.093595421
0,0.506665239,0.593594604,0.007672363,0.003412407,0.628406118,0.190041419,0.798153233,0.617963224,0.793129547,0.084402378,0.005806178,0.002335065,0.191746272
0,0.520316933,0.594870206,0.007513861,0.003187825,0.632746812,0.19892977,0.796382839,0.521661583,0.823927668,0.04315169,0.004602898,0.001126763,0.203187736
0,0.525938219,0.597147552,0.007598728,0.003142284,0.633027972,0.201922786,0.798794671,0.788742098,0.832030765,0.099260405,0.007017406,0.002594603,0.202971976
0,0.525081642,0.601010392,0.007643034,0.000403625,0.635579992,0.19285304,0.796833539,0.046804259,0.78136362,0.019608953,0.000358391,0.000548587,0.189612968
0,0.580812677,0.61359345,0.010122901,0.001075501,0.631005055,0.143211295,0.839756588,0.116014437,0.804975583,0.070420268,0.001352895,0.002509692,0.148743002
0,0.555864875,0.610263913,0.014032406,0.004175988,0.630718072,0.087946307,0.857515431,0.252625629,0.685127172,0.045851816,0.004993397,0.002635797,0.092033901
0,0.542373789,0.597702475,0.006322601,0.004331948,0.631123889,0.255041267,0.765095128,0.663526271,0.910005708,0.047468746,0.004479023,0.000951989,0.264694412
0,0.523636169,0.607518125,0.010020562,0.002553379,0.632549897,0.151585694,0.843108934,0.338862791,0.848127748,0.17566429,0.003839245,0.005886052,0.158234837
0,0.487981155,0.591555082,0.009198099,0.001101702,0.629323228,0.151192672,0.81604311,0.086432418,0.690534395,0.063711356,0.001059195,0.002408688,0.140187968
0,0.54697789,0.611943095,0.008234608,0.00074237,0.631443405,0.180518185,0.811918137,0.125075418,0.826579554,0.010927969,0.001134827,0.000310672,0.186585711
0,0.532255474,0.610566598,0.012092318,0.007625202,0.631597512,0.167608913,0.848951772,0.515055596,0.717119096,0.161418412,0.008401432,0.007668973,0.111457715
0,0.546603137,0.599338417,0.012907292,0.010995188,0.630680059,0.124829942,0.870778929,0.725277549,0.825527167,0.051130571,0.010971274,0.00225183,0.120274966
0,0.485946785,0.595273786,0.007339759,0.005086795,0.629960548,0.213139039,0.793445449,0.708608402,0.84788408,0.121439667,0.005967043,0.00301343,0.213836714
0,0.745703731,0.621167789,0.030854194,0.027284909,0.630612252,0.050881277,0.948258727,0.868592225,0.896011543,0.33178148,0.028785466,0.031771836,0.05505655
0,0.525617003,0.596376425,0.01202742,0.00857843,0.630615676,0.118209027,0.846977813,0.576712357,0.706390403,0.073496774,0.009505839,0.003525886,0.110376383
0,0.57181862,0.642514305,0.014466726,0.010947152,0.630612252,0.06926263,0.841953965,0.499481403,0.571401017,0.119223364,0.012232659,0.008449614,0.074559371
1,0.437014829,0.601522074,0.025348439,0.020013425,0.630467048,0.147141518,0.866894952,0.566923485,0.554747449,0.086149801,0.024953748,0.010917963,0.041484993
1,0.540714171,0.600383401,0.01089669,0.009305828,0.630697182,0.093750945,0.797375603,0.334612628,0.379763804,0.102909764,0.009320869,0.008270808,0.065692112
